Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 28,Unnamed: 29
Standard intended time,,,,,,,,,,,,,,,,,,,,,,,,,Eurydice-OECD Joint Instruction Time Data Collection 2024,,
General information on the education system ,,,,,,,,,LI Gym,,,,,,,,,,,,,,,,,,
,Country:,,,,,,,,Liechtenstein,,,,,,,,,,,,,,,,,,
,Reference year:,,,,,,,,2024/25,,Total years of compulsory primary and secondary education,,,,,,,,,,,,,,,,
,Number of years compulsory primary education (ISCED 1):,,,,,,,,5,,0,,,,,,,,,,,,,,,,
,Number of years compulsory lower secondary education (ISCED 24):,,,,,,,,3,,,,9,,,,,,,,,,,,,,
,Number of years compulsory upper secondary education (ISCED 34):,,,,,,,,1,,,,,,,,,,,,,,,,,,
,Theoretical age of admission in Compulsory Primary Education:,,,,,,,,6,,,,,,,,,,,,,,,,,,
,Information given by (Week or Year):,,,,,,,,WEEK,,,,,,,,,,,,,,,,,,
,Pathway / Track / Branch:,,,,,,,,Primary + Gymnasium,,,,,,,,,,,,,,,,,,
,Information given in (Periods OR hours of 60 min),,,,,,,,Periods,,,,,,,,,,,,,,,,,,
Distribution of Minimum Instruction Time and Horizontal Flexibility,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Grade,ISCED level,"Number of instruction days 
per school year","Number of instruction days 
per school week","Length of a period / 
lesson in minutes","Reading, writing and literature (L1)",Mathematics,Natural sciences,Social sciences,Language 2 (*),Language 3 (*),Language 4 (*),Language 5 (*),Physical Education and Health,Arts Education,Religion/Ethics/Moral education,ICT,Technology,Practical and vocational skills,Other subjects,Compulsory subjects with flexible timetable,Compulsory options chosen by the students,Compulsory flexible subjects chosen by schools,Total compulsory curriculum,Non-compulsory curriculum,Number of Weeks,Ration period/60 minutes
,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,
A1,1,ISCED 1,182,5,45,163.79999999999998,136.5,109.19999999999999,xc:7,xc:23,a,a,a,81.89999999999999,136.5,27.299999999999997,xc:23,a,a,a,a,a,a,655.1999999999998,a,36.4,0.75
A2,2,ISCED 1,182,5,45,136.5,136.5,109.19999999999999,xc:7,54.599999999999994,a,a,a,81.89999999999999,136.5,54.599999999999994,xc:23,a,a,a,a,a,a,709.8,a,36.4,0.75
A3,3,ISCED 1,182,5,45,136.5,136.5,136.5,xc:7,54.599999999999994,a,a,a,81.89999999999999,163.79999999999998,54.599999999999994,xc:23,a,a,a,a,a,a,764.4,a,36.4,0.75
A4,4,ISCED 1,182,5,45,136.5,136.5,163.79999999999998,xc:7,54.599999999999994,a,a,a,81.89999999999999,163.79999999999998,54.599999999999994,27.299999999999997,a,a,a,a,a,a,818.9999999999999,a,36.4,0.75
A5,5,ISCED 1,182,5,45,136.5,136.5,163.79999999999998,xc:7,54.599999999999994,a,a,a,81.89999999999999,163.79999999999998,54.599999999999994,27.299999999999997,a,a,a,a,a,a,818.9999999999999,a,36.4,0.75
A6,6,ISCED 24,182,5,45,109.19999999999999,136.5,136.5,xc:7,81.89999999999999,81.89999999999999,a,a,109.19999999999999,163.79999999999998,54.599999999999994,27.299999999999997,xc:7,a,27.299999999999997,a,a,a,928.1999999999999,109.19999999999999,36.4,0.75
A7,7,ISCED 24,182,5,45,109.19999999999999,136.5,163.79999999999998,xc:7,81.89999999999999,81.89999999999999,54.599999999999994,a,81.89999999999999,136.5,54.599999999999994,27.299999999999997,xc:7,a,27.299999999999997,a,a,a,955.4999999999999,81.89999999999999,36.4,0.75
A8,8,ISCED 24,182,5,45,136.5,136.5,191.1,xc:7,81.89999999999999,81.89999999999999,54.599999999999994,a,81.89999999999999,81.89999999999999,54.599999999999994,27.299999999999997,xc:7,a,27.299999999999997,a,a,a,955.4999999999999,81.89999999999999,36.4,0.75
A9,9,ISCED 34,182,5,45,109.19999999999999,109.19999999999999,54.599999999999994,109.19999999999999,81.89999999999999,81.89999999999999,xc:21,xc:21,54.599999999999994,109.19999999999999,0,xc:21,a,a,27.299999999999997,a,218.39999999999998,a,955.4999999999999,81.89999999999999,36.4,0.75
A10,10,-,,,,,,,,,,,,,,,,,,,,,,,,,
A11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
A12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
A13,13,,,,,,,,,,,,,,,,,,,,,,,,,,
,(*) as a compulsory subject,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Distribution of Minimum Instruction Time and Horizontal Flexibility,,,,,,,,,,,,,,,,,,,,,Minimum Instruction Time: Sub-total Compulsory I,7562.099999999999,,,
A14,5,Primary (ISCED 1),,,,709.8,682.5,682.4999999999999,,218.39999999999998,,,,409.49999999999994,764.3999999999999,245.7,54.599999999999994,,,,,,,3767.3999999999996,,36.4,0.75
