Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 28,Unnamed: 29
Standard intended time,,,,,,,,,,,,,,,,,,,,,,,,,Eurydice-OECD Joint Instruction Time Data Collection 2024,,
General information on the education system ,,,,,,,,,SK,,,,,,,,,,,,,,,,,,
,Country:,,,,,,,,Slovakia,,,,,,,,,,,,,,,,,,
,Reference year:,,,,,,,,2024/25,,Total years of compulsory primary and secondary education,,,,,,,,,,,,,,,,
,Number of years compulsory primary education (ISCED 1):,,,,,,,,4,,0,,,,,,,,,,,,,,,,
,Number of years compulsory lower secondary education (ISCED 24):,,,,,,,,5,,,,10,,,,,,,,,,,,,,
,Number of years compulsory upper secondary education (ISCED 34):,,,,,,,,1,,,,,,,,,,,,,,,,,,
,Theoretical age of admission in Compulsory Primary Education:,,,,,,,,6,,,,,,,,,,,,,,,,,,
,Information given by (Week or Year):,,,,,,,,WEEK,,,,,,,,,,,,,,,,,,
,Pathway / Track / Branch:,,,,,,,,,,,,,,,,,,,,,,,,,,
,Information given in (Periods OR hours of 60 min),,,,,,,,Periods,,,,,,,,,,,,,,,,,,
Distribution of Minimum Instruction Time and Horizontal Flexibility,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Grade,ISCED level,"Number of instruction days 
per school year","Number of instruction days 
per school week","Length of a period / 
lesson in minutes","Reading, writing and literature (L1)",Mathematics,Natural sciences,Social sciences,Language 2 (*),Language 3 (*),Language 4 (*),Language 5 (*),Physical Education and Health,Arts Education,Religion/Ethics/Moral education,ICT,Technology,Practical and vocational skills,Other subjects,Compulsory subjects with flexible timetable,Compulsory options chosen by the students,Compulsory flexible subjects chosen by schools,Total compulsory curriculum,Non-compulsory curriculum,Number of Weeks,Ration period/60 minutes
,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,
A1,1,ISCED 1,189,5,45,255.14999999999998,113.39999999999999,28.349999999999998,xc:7,a,a,a,a,56.699999999999996,85.05,28.349999999999998,a,a,a,xc:22,a,xc:22,56.699999999999996,623.7,a,37.8,0.75
A2,2,ISCED 1,189,5,45,226.79999999999998,113.39999999999999,56.699999999999996,xc:7,a,a,a,a,56.699999999999996,85.05,28.349999999999998,a,a,a,xc:22,a,xc:22,85.05,652.05,a,37.8,0.75
A3,3,ISCED 1,189,5,45,198.45,113.39999999999999,28.349999999999998,28.349999999999998,85.05,a,a,a,56.699999999999996,56.699999999999996,28.349999999999998,28.349999999999998,a,28.349999999999998,xc:22,a,xc:22,56.699999999999996,708.7500000000001,a,37.8,0.75
A4,4,ISCED 1,189,5,45,198.45,113.39999999999999,56.699999999999996,56.699999999999996,85.05,a,a,a,56.699999999999996,56.699999999999996,28.349999999999998,28.349999999999998,a,28.349999999999998,xc:22,a,xc:22,28.349999999999998,737.1000000000001,a,37.8,0.75
A5,5,ISCED 24,189,5,45,141.75,113.39999999999999,56.699999999999996,85.05,85.05,a,a,a,56.699999999999996,56.699999999999996,28.349999999999998,28.349999999999998,a,28.349999999999998,xc:22,a,xc:22,85.05,765.45,a,37.8,0.75
A6,6,ISCED 24,189,5,45,141.75,113.39999999999999,85.05,85.05,85.05,a,a,a,56.699999999999996,56.699999999999996,28.349999999999998,28.349999999999998,a,28.349999999999998,xc:22,a,xc:22,113.39999999999999,822.1500000000001,a,37.8,0.75
A7,7,ISCED 24,189,5,45,113.39999999999999,113.39999999999999,141.75,85.05,85.05,xc:22,a,a,56.699999999999996,56.699999999999996,28.349999999999998,28.349999999999998,a,28.349999999999998,xc:22,a,xc:22,113.39999999999999,850.5000000000001,a,37.8,0.75
A8,8,ISCED 24,189,5,45,141.75,113.39999999999999,141.75,85.05,85.05,xc:22,a,a,56.699999999999996,56.699999999999996,28.349999999999998,28.349999999999998,a,28.349999999999998,xc:22,a,xc:22,85.05,850.5000000000001,a,37.8,0.75
A9,9,ISCED 24,189,5,45,141.75,141.75,85.05,113.39999999999999,85.05,xc:22,a,a,56.699999999999996,28.349999999999998,28.349999999999998,a,a,28.349999999999998,xc:22,a,xc:22,141.75,850.5000000000001,a,37.8,0.75
A10,10,ISCED 34,189,5,45,85.05,85.05,113.39999999999999,92.13749999999999,99.225,85.05,a,a,56.699999999999996,14.174999999999999,14.174999999999999,21.2625,a,a,xc:22,a,xc:22,212.625,878.8499999999999,a,37.8,0.75
A11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
A12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
A13,13,,,,,,,,,,,,,,,,,,,,,,,,,,
,(*) as a compulsory subject,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Distribution of Minimum Instruction Time and Horizontal Flexibility,,,,,,,,,,,,,,,,,,,,,Minimum Instruction Time: Sub-total Compulsory I,7739.550000000001,,,
A14,4,Primary (ISCED 1),,,,878.8499999999999,453.59999999999997,170.1,85.05,170.1,,,,226.79999999999998,283.5,113.39999999999999,56.699999999999996,,56.699999999999996,,,,226.79999999999998,2721.6000000000004,,37.8,0.75
A15,5,Compulsory lower secondary (ISCED 24),,,,680.4,595.3499999999999,510.3,453.59999999999997,425.25,,,,283.5,255.14999999999998,141.75,113.39999999999999,,141.75,,,,538.65,4139.1,,37.8,0.75
A16,1,Compulsory upper secondary (ISCED 34),,,,85.05,85.05,113.39999999999999,92.13749999999999,99.225,85.05,,,56.699999999999996,14.174999999999999,14.174999999999999,21.2625,,0,,,,212.625,878.8499999999999,,37.8,0.75
Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,,,,,,,,,,,,,,,,,,,,,, ,,,,,
,Group of,,Dura-,from,to,,,,,,,,,,,,,,,,,,,Total,,,
,grades,,tion,grade,grade,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,0,
F1,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F2,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F3,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F4,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F5,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F6,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F7,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F8,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F9,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F10,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F11,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F12,0,,,0,0,,,,,,,,,,,,,,,,,,,0,,,
,Number of years,Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,Vertical Flexibility: Sub-total Compulsory II,0,,,
F13,4,Primary (ISCED 1),,,,,,,,,,,,,,,,,,,,,,0,,,
F14,5,Compulsory lower secondary (ISCED 24),,,,,,,,,,,,,,,,,,,,,,0,,,
F15,1,Compulsory upper secondary (ISCED 34),,,,,,,,,,,,,,,,,,,,,,0,,,
Total Instruction time,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Total Instruction time,,,,,,,,,,,,,,,,,,,,,Instruction Time: Total Compulsory,7739.550000000001,,,
T1,4,Primary (ISCED 1),,,,878.8499999999999,453.59999999999997,170.1,85.05,170.1,,,,226.79999999999998,283.5,113.39999999999999,56.699999999999996,,56.699999999999996,,,,226.79999999999998,2721.6000000000004,,,
T2,5,Compulsory lower secondary (ISCED 24),,,,680.4,595.3499999999999,510.3,453.59999999999997,425.25,,,,283.5,255.14999999999998,141.75,113.39999999999999,,141.75,,,,538.65,4139.1,,,
T3,1,Compulsory upper secondary (ISCED 34),,,,85.05,85.05,113.39999999999999,92.13749999999999,99.225,85.05,,,56.699999999999996,14.174999999999999,14.174999999999999,21.2625,,,,,,212.625,878.8499999999999,,,
Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in primary education (ISCED 1),,,,,,,,,,,0.872,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in lower secondary education (ISCED 24),,,,,,,,,,,0.9,,,,,,,,,,,,,,,
