Unnamed: 0,2024-07-01 00:00:00,Unnamed: 2,Per1,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,per2,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,per3,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,per4,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,per5,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,per6,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,per7,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,per8,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,per9,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,per10,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,per11,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,per12,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,per13,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,per14,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,per15,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,per16,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,per17,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,per18,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,per19,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,per20,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 104,Unnamed: 107,épaisseur symbole,1,begS ,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,30,End students,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,begS S >T,Unnamed: 125,Unnamed: 126,Unnamed: 127,30.1,beg S = T,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,31,End,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152
2,2024-07-01 00:00:00,,2024-07-01 00:00:00,,,,31,2024-08-01 00:00:00,,,,31,2024-09-01 00:00:00,,,,30,2024-10-01 00:00:00,,,,,2024-11-01 00:00:00,,,,,2024-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 00:00:00,2025-10-01 00:00:00,Amorce generale,Per1 Amorce,Per1 var_deb,Per1 fixed/min number,Per1 max_number,Per1 var_fin,per2 Amorce,per2 var_deb,per2 fixed/min number,per2 max_number,per2 var_fin,per3 Amorce,per3 var_deb,per3 fixed/min number,per3 max_number,per3 var_fin,per4 Amorce,per4 var_deb,per4 fixed/min number,per4 max_number,per4 var_fin,per5 Amorce,per5 var_deb,per5 fixed/min number,per5 max_number,per5 var_fin,per6 Amorce,per6 var_deb,per6 fixed/min number,per6 max_number,per6 var_fin,per7 Amorce,per7 var_deb,per7 fixed/min number,per7 max_number,per7 var_fin,per8 Amorce,per8 var_deb,per8 fixed/min number,per8 max_number,per8 var_fin,per9 Amorce,per9 var_deb,per9 fixed/min number,per9 max_number,per9 var_fin,per10 Amorce,per10 var_deb,per10 fixed/min number,per10 max_number,per10 var_fin,per11 Amorce,per11 var_deb,per11 fixed/min number,per11 max_number,per11 var_fin,per12 Amorce,per12 var_deb,per12 fixed/min number,per12 max_number,per12 var_fin,per13 Amorce,per13 var_deb,per13 fixed/min number,per13 max_number,per13 var_fin,per14 Amorce,per14 var_deb,per14 fixed/min number,per14 max_number,per14 var_fin,per15 Amorce,per15 var_deb,per15 fixed/min number,per15 max_number,per15 var_fin,per16 Amorce,per16 var_deb,per16 fixed/min number,per16 max_number,per16 var_fin,per17 Amorce,per17 var_deb,per17 fixed/min number,per17 max_number,per17 var_fin,per18 Amorce,per18 var_deb,per18 fixed/min number,per18 max_number,per18 var_fin,per19 Amorce,per19 var_deb,per19 fixed/min number,per19 max_number,per19 var_fin,per20 Amorce,per20 var_deb,per20 fixed/min number,per20 max_number,per20 var_fin,,,,Amorce generale,begS  Amorce,begS  var_deb,begS  fixed/min number, fixed/min number,,,begS  var_fin,End students Amorce,End students var_deb,End students fixed/min number, fixed/min number,End students max_number, max_number,End students var_fin,begS S >T Amorce,begS S >T var_deb,begS S >T fixed/min number, fixed/min number,begS S >T var_fin,beg S = T Amorce,beg S = T var_deb,beg S = T fixed/min number, fixed/min number,beg S = T max_number, max_number,beg S = T var_fin,End Amorce,End var_deb,End fixed/min number,End max_number,End var_fin,End Amorce,End var_deb,End fixed/min number,End max_number,End var_fin,End var_deb,End fixed/min number,End max_number,End var_fin
,.,45474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,45474,,,,,0.0,0.0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,.,45474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,45474,,,,,0.0,0.0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,.,45474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,45474,,,,,0.0,0.0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,.,45474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,45474,,,,,0.0,0.0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,.,45474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,45474,,,,,0.0,0.0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,.,45474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,45474,,,,,0.0,0.0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,.,45474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,45474,,,,,0.0,0.0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,.,45474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,45474,,,,,0.0,0.0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
